PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"38976286","Infliximab biosimilar GP1111: a review of 5 years' post-approval experience","Huizinga TWJ, Dipasquale V, Zabransky M, Heyn J, Romano C.","Expert Opin Biol Ther. 2024 Jul;24(7):615-625. doi: 10.1080/14712598.2024.2377298. Epub 2024 Jul 27.","Huizinga TWJ","Expert Opin Biol Ther","2024","2024/07/08","","","10.1080/14712598.2024.2377298"
"34046491","Nontuberculous mycobacterial pulmonary disease: an integrated approach beyond antibiotics","Faverio P, De Giacomi F, Bodini BD, Stainer A, Fumagalli A, Bini F, Luppi F, Aliberti S.","ERJ Open Res. 2021 May 24;7(2):00574-2020. doi: 10.1183/23120541.00574-2020. eCollection 2021 Apr.","Faverio P","ERJ Open Res","2021","2021/05/28","PMC8141831","","10.1183/23120541.00574-2020"
"32278449","The Microbiome and Chronic Rhinosinusitis","Cho DY, Hunter RC, Ramakrishnan VR.","Immunol Allergy Clin North Am. 2020 May;40(2):251-263. doi: 10.1016/j.iac.2019.12.009. Epub 2020 Jan 16.","Cho DY","Immunol Allergy Clin North Am","2020","2020/04/13","PMC7154041","NIHMS1569587","10.1016/j.iac.2019.12.009"
"38760832","Aging and cancer","Montégut L, López-Otín C, Kroemer G.","Mol Cancer. 2024 May 18;23(1):106. doi: 10.1186/s12943-024-02020-z.","Montégut L","Mol Cancer","2024","2024/05/17","PMC11102267","","10.1186/s12943-024-02020-z"
"36508116","Should We Interfere with the Interleukin-6 Receptor During COVID-19: What Do We Know So Far?","Plocque A, Mitri C, Lefèvre C, Tabary O, Touqui L, Philippart F.","Drugs. 2023 Jan;83(1):1-36. doi: 10.1007/s40265-022-01803-2. Epub 2022 Dec 12.","Plocque A","Drugs","2023","2022/12/12","PMC9743129","","10.1007/s40265-022-01803-2"
"35837393","Innate and Adaptive Lymphocytes in Non-Tuberculous Mycobacteria Lung Disease: A Review","Gramegna A, Lombardi A, Lorè NI, Amati F, Barone I, Azzarà C, Cirillo D, Aliberti S, Gori A, Blasi F.","Front Immunol. 2022 Jun 28;13:927049. doi: 10.3389/fimmu.2022.927049. eCollection 2022.","Gramegna A","Front Immunol","2022","2022/07/15","PMC9273994","","10.3389/fimmu.2022.927049"
"37907944","Conventional type 1 dendritic cells (cDC1) in cancer immunity","Liu P, Zhao L, Kroemer G, Kepp O.","Biol Direct. 2023 Nov 1;18(1):71. doi: 10.1186/s13062-023-00430-5.","Liu P","Biol Direct","2023","2023/11/01","PMC10619282","","10.1186/s13062-023-00430-5"
"37705405","Refeeding Syndrome in Pediatric Age, An Unknown Disease: A Narrative Review","Corsello A, Trovato CM, Dipasquale V, Bolasco G, Labriola F, Gottrand F, Verduci E, Diamanti A, Romano C.","J Pediatr Gastroenterol Nutr. 2023 Dec 1;77(6):e75-e83. doi: 10.1097/MPG.0000000000003945. Epub 2023 Sep 14.","Corsello A","J Pediatr Gastroenterol Nutr","2023","2023/09/14","PMC10642700","","10.1097/MPG.0000000000003945"
"35370732","Biosimilars in Pediatric Inflammatory Bowel Diseases: A Systematic Review and Real Life-Based Evidence","Dipasquale V, Cicala G, Spina E, Romano C.","Front Pharmacol. 2022 Mar 17;13:846151. doi: 10.3389/fphar.2022.846151. eCollection 2022.","Dipasquale V","Front Pharmacol","2022","2022/04/04","PMC8970685","","10.3389/fphar.2022.846151"
"38835761","Sex-related immunity: could Toll-like receptors be the answer in acute inflammatory response?","Popotas A, Casimir GJ, Corazza F, Lefèvre N.","Front Immunol. 2024 May 21;15:1379754. doi: 10.3389/fimmu.2024.1379754. eCollection 2024.","Popotas A","Front Immunol","2024","2024/06/05","PMC11148260","","10.3389/fimmu.2024.1379754"
"38125806","Why and how should children be protected from the deluge of vaping related media and marketing overexposure?","White D, Bush A, Smyth AR, Bhatt JM.","Breathe (Sheff). 2023 Dec;19(4):230141. doi: 10.1183/20734735.0141-2023. Epub 2023 Dec 19.","White D","Breathe (Sheff)","2023","2023/12/21","PMC10729810","","10.1183/20734735.0141-2023"
"37893198","The NLRP3 Inflammasome in Neurodegenerative Disorders: Insights from Epileptic Models","Palumbo L, Carinci M, Guarino A, Asth L, Zucchini S, Missiroli S, Rimessi A, Pinton P, Giorgi C.","Biomedicines. 2023 Oct 18;11(10):2825. doi: 10.3390/biomedicines11102825.","Palumbo L","Biomedicines","2023","2023/10/28","PMC10604217","","10.3390/biomedicines11102825"
"36984782","Diagnostic, Prognostic and Mechanistic Biomarkers of COVID-19 Identified by Mass Spectrometric Metabolomics","Bourgin M, Durand S, Kroemer G.","Metabolites. 2023 Feb 24;13(3):342. doi: 10.3390/metabo13030342.","Bourgin M","Metabolites","2023","2023/03/29","PMC10056171","","10.3390/metabo13030342"
"36698148","Pediatric Gastroenterology and Hepatology in Italy before and after the COVID-19: Lessons learned and management changes by SIGENP","Dipasquale V, Deganello Saccomani M, Di Giorgio A, Oliva S, Salvatore S, Strisciuglio C, Tambucci R, Lionetti P, Romano C.","Ital J Pediatr. 2023 Jan 26;49(1):15. doi: 10.1186/s13052-023-01418-7.","Dipasquale V","Ital J Pediatr","2023","2023/01/25","PMC9877500","","10.1186/s13052-023-01418-7"
"35534084","Evaluation of freely available data profiling tools for health data research application: a functional evaluation review","Gordon B, Fennessy C, Varma S, Barrett J, McCondochie E, Heritage T, Duroe O, Jeffery R, Rajamani V, Earlam K, Banda V, Sebire N.","BMJ Open. 2022 May 9;12(5):e054186. doi: 10.1136/bmjopen-2021-054186.","Gordon B","BMJ Open","2022","2022/05/09","PMC9086620","","10.1136/bmjopen-2021-054186"
"33626123","Ultrasound of the pleura in children, WFUMB review paper","Jaworska J, Buda N, Ciuca IM, Dong Y, Fang C, Feldkamp A, Jüngert J, Kosiak W, Mentzel HJ, Pienar C, Rabat JS, Rafailidis V, Schrading S, Schreiber-Dietrich D, Dietrich CF.","Med Ultrason. 2021 Aug 11;23(3):339-347. doi: 10.11152/mu-3058. Epub 2021 Feb 1.","Jaworska J","Med Ultrason","2021","2021/02/24","","","10.11152/mu-3058"
"32059371","Challenges in the Diagnosis and Management of Bacterial Lung Infections in Solid Organ Recipients: A Narrative Review","Carugati M, Morlacchi LC, Peri AM, Alagna L, Rossetti V, Bandera A, Gori A, Blasi F, Working Group I.","Int J Mol Sci. 2020 Feb 12;21(4):1221. doi: 10.3390/ijms21041221.","Carugati M","Int J Mol Sci","2020","2020/02/16","PMC7072844","","10.3390/ijms21041221"
"37243567","Renal ciliopathies: promising drug targets and prospects for clinical trials","Devlin L, Dhondurao Sudhindar P, Sayer JA.","Expert Opin Ther Targets. 2023 Apr-May;27(4-5):325-346. doi: 10.1080/14728222.2023.2218616. Epub 2023 Jun 5.","Devlin L","Expert Opin Ther Targets","2023","2023/05/27","","","10.1080/14728222.2023.2218616"
"36160739","Lymph node regression grading of locally advanced rectal cancer treated with neoadjuvant chemoradiotherapy","He L, Xiao J, Zheng P, Zhong L, Peng Q.","World J Gastrointest Oncol. 2022 Aug 15;14(8):1429-1445. doi: 10.4251/wjgo.v14.i8.1429.","He L","World J Gastrointest Oncol","2022","2022/09/26","PMC9412927","","10.4251/wjgo.v14.i8.1429"
"39537246","Rare genetic interstitial lung diseases: a pictorial essay","Borie R, Berteloot L, Kannengiesser C, Griese M, Cazes A, Crestani B, Hadchouel A, Debray MP.","Eur Respir Rev. 2024 Nov 13;33(174):240101. doi: 10.1183/16000617.0101-2024. Print 2024 Oct.","Borie R","Eur Respir Rev","2024","2024/11/13","PMC11558537","","10.1183/16000617.0101-2024"
"36263627","A single heterozygous nonsense mutation in the TTC21B gene causes adult-onset nephronophthisis 12: A case report and review of literature","Wang D, Chen X, Wen Q, Li Z, Chen W, Chen W, Wang X.","Mol Genet Genomic Med. 2022 Dec;10(12):e2076. doi: 10.1002/mgg3.2076. Epub 2022 Oct 20.","Wang D","Mol Genet Genomic Med","2022","2022/10/20","PMC9747551","","10.1002/mgg3.2076"
"38396829","MicroRNAs in Testicular Germ Cell Tumors: The Teratoma Challenge","Yodkhunnatham N, Pandit K, Puri D, Yuen KL, Bagrodia A.","Int J Mol Sci. 2024 Feb 10;25(4):2156. doi: 10.3390/ijms25042156.","Yodkhunnatham N","Int J Mol Sci","2024","2024/02/24","PMC10889716","","10.3390/ijms25042156"
"39836862","Vanzacaftor, Tezacaftor and Deutivacaftor","","2025 Jan 15. Drugs and Lactation Database (LactMed®) [Internet]. Bethesda (MD): National Institute of Child Health and Human Development; 2006–.","","Drugs and Lactation Database (LactMed®)","2006","2025/01/15","","",""
"36423200","Day 5 versus day 3 embryo biopsy for preimplantation genetic testing for monogenic/single gene defects","Vlajkovic T, Grigore M, van Eekelen R, Puscasiu L.","Cochrane Database Syst Rev. 2022 Nov 24;11(11):CD013233. doi: 10.1002/14651858.CD013233.pub2.","Vlajkovic T","Cochrane Database Syst Rev","2022","2022/11/24","PMC9690144","","10.1002/14651858.CD013233.pub2"
"34932828","Angiotensin-converting enzyme (ACE) inhibitors for proteinuria and microalbuminuria in people with sickle cell disease","Sasongko TH, Nagalla S.","Cochrane Database Syst Rev. 2021 Dec 21;12(12):CD009191. doi: 10.1002/14651858.CD009191.pub4.","Sasongko TH","Cochrane Database Syst Rev","2021","2021/12/21","PMC8691947","","10.1002/14651858.CD009191.pub4"
"32124977","Transcutaneous electrical nerve stimulation (TENS) for pain management in sickle cell disease","Pal S, Dixit R, Moe S, Godinho MA, Abas AB, Ballas SK, Ram S, Yousuf UAM.","Cochrane Database Syst Rev. 2020 Mar 3;3(3):CD012762. doi: 10.1002/14651858.CD012762.pub2.","Pal S","Cochrane Database Syst Rev","2020","2020/03/04","PMC7059961","","10.1002/14651858.CD012762.pub2"
"37737818","AGA Clinical Practice Update on the Epidemiology, Evaluation, and Management of Exocrine Pancreatic Insufficiency: Expert Review","Whitcomb DC, Buchner AM, Forsmark CE.","Gastroenterology. 2023 Nov;165(5):1292-1301. doi: 10.1053/j.gastro.2023.07.007. Epub 2023 Sep 20.","Whitcomb DC","Gastroenterology","2023","2023/09/22","","","10.1053/j.gastro.2023.07.007"
"35140313","Safety and tolerability of high-dose daily vitamin D(3) supplementation in the vitamin D and type 2 diabetes (D2d) study-a randomized trial in persons with prediabetes","Johnson KC, Pittas AG, Margolis KL, Peters AL, Phillips LS, Vickery EM, Nelson J, Sheehan PR, Reboussin D, Malozowski S, Chatterjee R; D2d research group.","Eur J Clin Nutr. 2022 Aug;76(8):1117-1124. doi: 10.1038/s41430-022-01068-8. Epub 2022 Feb 9.","Johnson KC","Eur J Clin Nutr","2022","2022/02/10","PMC9352576","","10.1038/s41430-022-01068-8"
"34533215","Enzyme replacement therapy with galsulfase for mucopolysaccharidosis type VI","Brunelli MJ, Atallah ÁN, da Silva EM.","Cochrane Database Syst Rev. 2021 Sep 17;9(9):CD009806. doi: 10.1002/14651858.CD009806.pub3.","Brunelli MJ","Cochrane Database Syst Rev","2021","2021/09/17","PMC8447860","","10.1002/14651858.CD009806.pub3"
"38772903","Stem cells, cell therapies, and bioengineering in lung biology and diseases 2023","Hynds RE, Magin CM, Ikonomou L, Aschner Y, Beers MF, Burgess JK, Heise RL, Hume PS, Krasnodembskaya AD, Mei SHJ, Misharin AV, Park JA, Reynolds SD, Tschumperlin DJ, Tanneberger AE, Vaidyanathan S, Waters CM, Zettler PJ, Weiss DJ, Ryan AL.","Am J Physiol Lung Cell Mol Physiol. 2024 Sep 1;327(3):L327-L340. doi: 10.1152/ajplung.00052.2024. Epub 2024 May 21.","Hynds RE","Am J Physiol Lung Cell Mol Physiol","2024","2024/05/21","PMC11442098","","10.1152/ajplung.00052.2024"
"33711227","LRRC8/VRAC Channels and the Redox Balance: A Complex Relationship","Friard J, Laurain A, Rubera I, Duranton C.","Cell Physiol Biochem. 2021 Mar 13;55(S1):106-118. doi: 10.33594/000000341.","Friard J","Cell Physiol Biochem","2021","2021/03/12","","","10.33594/000000341"
"32509272","Viral infections and wheezing-asthma inception in childhood: is there a role for immunomodulation by oral bacterial lysates?","Rossi GA, Pohunek P, Feleszko W, Ballarini S, Colin AA.","Clin Transl Allergy. 2020 Jun 3;10:17. doi: 10.1186/s13601-020-00322-1. eCollection 2020.","Rossi GA","Clin Transl Allergy","2020","2020/06/09","PMC7255835","","10.1186/s13601-020-00322-1"
"37977108","Immunogenic cell stress and death in the treatment of cancer","Pan H, Liu P, Zhao L, Pan Y, Mao M, Kroemer G, Kepp O.","Semin Cell Dev Biol. 2024 Mar 15;156:11-21. doi: 10.1016/j.semcdb.2023.10.007. Epub 2023 Nov 16.","Pan H","Semin Cell Dev Biol","2024","2023/11/17","","","10.1016/j.semcdb.2023.10.007"
"36864446","Immunogenic cell death in cancer: concept and therapeutic implications","Galluzzi L, Kepp O, Hett E, Kroemer G, Marincola FM.","J Transl Med. 2023 Mar 2;21(1):162. doi: 10.1186/s12967-023-04017-6.","Galluzzi L","J Transl Med","2023","2023/03/02","PMC9979428","","10.1186/s12967-023-04017-6"
"36229582","Ferroptosis in hepatocellular carcinoma: mechanisms and targeted therapy","Ajoolabady A, Tang D, Kroemer G, Ren J.","Br J Cancer. 2023 Jan;128(2):190-205. doi: 10.1038/s41416-022-01998-x. Epub 2022 Oct 13.","Ajoolabady A","Br J Cancer","2023","2022/10/13","PMC9902568","","10.1038/s41416-022-01998-x"
"35656147","NAD(+) and Vascular Dysfunction: From Mechanisms to Therapeutic Opportunities","Abdellatif M, Bugger H, Kroemer G, Sedej S.","J Lipid Atheroscler. 2022 May;11(2):111-132. doi: 10.12997/jla.2022.11.2.111. Epub 2022 Apr 6.","Abdellatif M","J Lipid Atheroscler","2022","2022/06/03","PMC9133775","","10.12997/jla.2022.11.2.111"
"33790048","AARC Clinical Practice Guideline: Management of Pediatric Patients With Oxygen in the Acute Care Setting","Napolitano N, Berlinski A, Walsh BK, Ginier E, Strickland SL.","Respir Care. 2021 Jul;66(7):1214-1223. doi: 10.4187/respcare.09006. Epub 2021 Mar 31.","Napolitano N","Respir Care","2021","2021/04/01","","","10.4187/respcare.09006"
"32204962","Practical aspects of inner ear gene delivery for research and clinical applications","Lee S, Dondzillo A, Gubbels SP, Raphael Y.","Hear Res. 2020 Sep 1;394:107934. doi: 10.1016/j.heares.2020.107934. Epub 2020 Mar 6.","Lee S","Hear Res","2020","2020/03/25","PMC7415623","NIHMS1579945","10.1016/j.heares.2020.107934"
"39778921","Safety of steroids in severe community-acquired pneumonia","Piedepalumbo FV, Motos A, Blasi F, Torres A.","Eur Respir Rev. 2025 Jan 8;34(175):240131. doi: 10.1183/16000617.0131-2024. Print 2025 Jan.","Piedepalumbo FV","Eur Respir Rev","2025","2025/01/08","PMC11707601","","10.1183/16000617.0131-2024"
"37628443","A Systematic Review to Manage Avoidant/Restrictive Food Intake Disorders in Pediatric Gastroenterological Practice","Cucinotta U, Romano C, Dipasquale V.","Healthcare (Basel). 2023 Aug 10;11(16):2245. doi: 10.3390/healthcare11162245.","Cucinotta U","Healthcare (Basel)","2023","2023/08/26","PMC10454601","","10.3390/healthcare11162245"
"36746349","Cellular senescence and the host immune system in aging and age-related disorders","Giannoula Y, Kroemer G, Pietrocola F.","Biomed J. 2023 Jun;46(3):100581. doi: 10.1016/j.bj.2023.02.001. Epub 2023 Feb 4.","Giannoula Y","Biomed J","2023","2023/02/06","PMC10210012","","10.1016/j.bj.2023.02.001"
"35742074","Different Vitamin D Supplementation Strategies in the First Years of Life: A Systematic Review","Corsello A, Milani GP, Giannì ML, Dipasquale V, Romano C, Agostoni C.","Healthcare (Basel). 2022 Jun 1;10(6):1023. doi: 10.3390/healthcare10061023.","Corsello A","Healthcare (Basel)","2022","2022/06/24","PMC9222934","","10.3390/healthcare10061023"
"39048130","Exacerbations of bronchiectasis","De Angelis A, Johnson ED, Sutharsan S, Aliberti S.","Eur Respir Rev. 2024 Jul 24;33(173):240085. doi: 10.1183/16000617.0085-2024. Print 2024 Jul.","De Angelis A","Eur Respir Rev","2024","2024/07/24","PMC11267293","","10.1183/16000617.0085-2024"
"39057087","Genetic and Non-Genetic Contributions to Eosinophilic Granulomatosis with Polyangiitis: Current Knowledge and Future Perspectives","Treccani M, Veschetti L, Patuzzo C, Malerba G, Vaglio A, Martorana D.","Curr Issues Mol Biol. 2024 Jul 16;46(7):7516-7529. doi: 10.3390/cimb46070446.","Treccani M","Curr Issues Mol Biol","2024","2024/07/26","PMC11275403","","10.3390/cimb46070446"
"38954039","Malnutrition management in children with chronic kidney disease","Corsello A, Trovato CM, Dipasquale V, Proverbio E, Milani GP, Diamanti A, Agostoni C, Romano C.","Pediatr Nephrol. 2025 Jan;40(1):15-24. doi: 10.1007/s00467-024-06436-z. Epub 2024 Jul 2.","Corsello A","Pediatr Nephrol","2025","2024/07/02","PMC11584524","","10.1007/s00467-024-06436-z"
"37623876","Comparative Metabolomics in Single Ventricle Patients after Fontan Palliation: A Strong Case for a Targeted Metabolic Therapy","Renaud D, Scholl-Bürgi S, Karall D, Michel M.","Metabolites. 2023 Aug 9;13(8):932. doi: 10.3390/metabo13080932.","Renaud D","Metabolites","2023","2023/08/25","PMC10456471","","10.3390/metabo13080932"
"36599349","Hallmarks of aging: An expanding universe","López-Otín C, Blasco MA, Partridge L, Serrano M, Kroemer G.","Cell. 2023 Jan 19;186(2):243-278. doi: 10.1016/j.cell.2022.11.001. Epub 2023 Jan 3.","López-Otín C","Cell","2023","2023/01/04","","","10.1016/j.cell.2022.11.001"
"36320211","Perspectives on Sarcopenia as a Predictor for Outcomes in Pediatric Patients with Chronic Liver Disease","Chen C, Ayers M, Squires JH, Squires JE.","Hepat Med. 2022 Oct 26;14:173-183. doi: 10.2147/HMER.S348888. eCollection 2022.","Chen C","Hepat Med","2022","2022/11/02","PMC9618237","","10.2147/HMER.S348888"
"35844566","Gene Therapy: Will the Promise of Optimizing Lung Allografts Become Reality?","Gao Q, DeLaura IF, Anwar IJ, Kesseli SJ, Kahan R, Abraham N, Asokan A, Barbas AS, Hartwig MG.","Front Immunol. 2022 Jul 1;13:931524. doi: 10.3389/fimmu.2022.931524. eCollection 2022.","Gao Q","Front Immunol","2022","2022/07/18","PMC9283701","","10.3389/fimmu.2022.931524"
"35729039","J-domain protein chaperone circuits in proteostasis and disease","Zhang R, Malinverni D, Cyr DM, Rios PL, Nillegoda NB.","Trends Cell Biol. 2023 Jan;33(1):30-47. doi: 10.1016/j.tcb.2022.05.004. Epub 2022 Jun 18.","Zhang R","Trends Cell Biol","2023","2022/06/21","PMC9759622","NIHMS1810692","10.1016/j.tcb.2022.05.004"
"35272496","Lung-kidney interactions and their role in chronic kidney disease-associated pulmonary diseases","Bollenbecker S, Czaya B, Gutiérrez OM, Krick S.","Am J Physiol Lung Cell Mol Physiol. 2022 May 1;322(5):L625-L640. doi: 10.1152/ajplung.00152.2021. Epub 2022 Mar 10.","Bollenbecker S","Am J Physiol Lung Cell Mol Physiol","2022","2022/03/11","","","10.1152/ajplung.00152.2021"
"35162224","A Systematic Literature Review of Indoor Air Disinfection Techniques for Airborne Bacterial Respiratory Pathogens","Nguyen TT, Johnson GR, Bell SC, Knibbs LD.","Int J Environ Res Public Health. 2022 Jan 21;19(3):1197. doi: 10.3390/ijerph19031197.","Nguyen TT","Int J Environ Res Public Health","2022","2022/02/15","PMC8834760","","10.3390/ijerph19031197"
"34506737","The importance of understanding the infectious microenvironment","Bjarnsholt T, Whiteley M, Rumbaugh KP, Stewart PS, Jensen PØ, Frimodt-Møller N.","Lancet Infect Dis. 2022 Mar;22(3):e88-e92. doi: 10.1016/S1473-3099(21)00122-5. Epub 2021 Sep 7.","Bjarnsholt T","Lancet Infect Dis","2022","2021/09/10","PMC9190128","NIHMS1809738","10.1016/S1473-3099(21)00122-5"
"33019752","Congenital Cytomegalovirus Infection: Update on Diagnosis and Treatment","Chiopris G, Veronese P, Cusenza F, Procaccianti M, Perrone S, Daccò V, Colombo C, Esposito S.","Microorganisms. 2020 Oct 1;8(10):1516. doi: 10.3390/microorganisms8101516.","Chiopris G","Microorganisms","2020","2020/10/06","PMC7599523","","10.3390/microorganisms8101516"
"32185874","When tissue is the issue: A histological review of chronic lung allograft dysfunction","Verleden SE, Von der Thüsen J, Roux A, Brouwers ES, Braubach P, Kuehnel M, Laenger F, Jonigk D.","Am J Transplant. 2020 Oct;20(10):2644-2651. doi: 10.1111/ajt.15864. Epub 2020 Apr 15.","Verleden SE","Am J Transplant","2020","2020/03/19","","","10.1111/ajt.15864"
"34407214","Clotting factor concentrates for preventing bleeding and bleeding-related complications in previously treated individuals with haemophilia A or B","Olasupo OO, Lowe MS, Krishan A, Collins P, Iorio A, Matino D.","Cochrane Database Syst Rev. 2021 Aug 18;8(8):CD014201. doi: 10.1002/14651858.CD014201.","Olasupo OO","Cochrane Database Syst Rev","2021","2021/08/18","PMC8407508","","10.1002/14651858.CD014201"
"32011642","Effectiveness of Intrapleural Tissue Plasminogen Activator and Dornase Alfa vs Tissue Plasminogen Activator Alone in Children with Pleural Empyema: A Randomized Clinical Trial","Livingston MH, Mahant S, Connolly B, MacLusky I, Laberge S, Giglia L, Yang C, Roberts A, Shawyer A, Brindle M, Parsons S, Stoian C, Walton JM, Thorpe KE, Chen Y, Zuo F, Mamdani M, Chan C, Loong D, Isaranuwatchai W, Ratjen F, Cohen E.","JAMA Pediatr. 2020 Apr 1;174(4):332-340. doi: 10.1001/jamapediatrics.2019.5863.","Livingston MH","JAMA Pediatr","2020","2020/02/04","PMC7042898","","10.1001/jamapediatrics.2019.5863"
"36139480","Transient Receptor Potential (TRP) Channels in Airway Toxicity and Disease: An Update","Müller I, Alt P, Rajan S, Schaller L, Geiger F, Dietrich A.","Cells. 2022 Sep 17;11(18):2907. doi: 10.3390/cells11182907.","Müller I","Cells","2022","2022/09/23","PMC9497104","","10.3390/cells11182907"
"35032595","The genetics of Autosomal Recessive Polycystic Kidney Disease (ARPKD)","Goggolidou P, Richards T.","Biochim Biophys Acta Mol Basis Dis. 2022 Apr 1;1868(4):166348. doi: 10.1016/j.bbadis.2022.166348. Epub 2022 Jan 12.","Goggolidou P","Biochim Biophys Acta Mol Basis Dis","2022","2022/01/15","","","10.1016/j.bbadis.2022.166348"
"38292052","Primary cilia and actin regulatory pathways in renal ciliopathies","Kalot R, Sentell Z, Kitzler TM, Torban E.","Front Nephrol. 2024 Jan 16;3:1331847. doi: 10.3389/fneph.2023.1331847. eCollection 2023.","Kalot R","Front Nephrol","2024","2024/01/31","PMC10824913","","10.3389/fneph.2023.1331847"
"34055783","Renal Ciliopathies: Sorting Out Therapeutic Approaches for Nephronophthisis","Stokman MF, Saunier S, Benmerah A.","Front Cell Dev Biol. 2021 May 13;9:653138. doi: 10.3389/fcell.2021.653138. eCollection 2021.","Stokman MF","Front Cell Dev Biol","2021","2021/05/31","PMC8155538","","10.3389/fcell.2021.653138"
"32944030","Treatment strategies for asthma: reshaping the concept of asthma management","Papi A, Blasi F, Canonica GW, Morandi L, Richeldi L, Rossi A.","Allergy Asthma Clin Immunol. 2020 Aug 15;16:75. doi: 10.1186/s13223-020-00472-8. eCollection 2020.","Papi A","Allergy Asthma Clin Immunol","2020","2020/09/18","PMC7491342","","10.1186/s13223-020-00472-8"
"32843159","Diagnosis and quantification of bronchiectasis using computed tomography or magnetic resonance imaging: A systematic review","Meerburg JJ, Veerman GDM, Aliberti S, Tiddens HAWM.","Respir Med. 2020 Aug-Sep;170:105954. doi: 10.1016/j.rmed.2020.105954. Epub 2020 Apr 9.","Meerburg JJ","Respir Med","2020","2020/08/27","","","10.1016/j.rmed.2020.105954"
"37627314","The Molecular and Genetic Mechanisms of Inherited Bone Marrow Failure Syndromes: The Role of Inflammatory Cytokines in Their Pathogenesis","Kawashima N, Bezzerri V, Corey SJ.","Biomolecules. 2023 Aug 16;13(8):1249. doi: 10.3390/biom13081249.","Kawashima N","Biomolecules","2023","2023/08/26","PMC10452082","","10.3390/biom13081249"
"37366804","Identify Drug-Resistant Pathogens in Patients with Community-Acquired Pneumonia","Amati F, Bindo F, Stainer A, Gramegna A, Mantero M, Nigro M, Bussini L, Bartoletti M, Blasi F, Aliberti S.","Adv Respir Med. 2023 May 31;91(3):224-238. doi: 10.3390/arm91030018.","Amati F","Adv Respir Med","2023","2023/06/27","PMC10295768","","10.3390/arm91030018"
"37175888","The Tricky Connection between Extracellular Vesicles and Mitochondria in Inflammatory-Related Diseases","Di Mambro T, Pellielo G, Agyapong ED, Carinci M, Chianese D, Giorgi C, Morciano G, Patergnani S, Pinton P, Rimessi A.","Int J Mol Sci. 2023 May 3;24(9):8181. doi: 10.3390/ijms24098181.","Di Mambro T","Int J Mol Sci","2023","2023/05/13","PMC10179665","","10.3390/ijms24098181"
"36337122","Industry influence in healthcare harms patients: myth or maxim?","Trayer J, Rowbotham NJ, Boyle RJ, Smyth AR.","Breathe (Sheff). 2022 Jun;18(2):220010. doi: 10.1183/20734735.0010-2022. Epub 2022 Jul 12.","Trayer J","Breathe (Sheff)","2022","2022/11/07","PMC9584590","","10.1183/20734735.0010-2022"
"33672477","Mitochondrial Oxidative Stress and ""Mito-Inflammation"": Actors in the Diseases","Patergnani S, Bouhamida E, Leo S, Pinton P, Rimessi A.","Biomedicines. 2021 Feb 20;9(2):216. doi: 10.3390/biomedicines9020216.","Patergnani S","Biomedicines","2021","2021/03/06","PMC7923430","","10.3390/biomedicines9020216"
"33647191","Sleep disorders in children with asthma","Reiter J, Ramagopal M, Gileles-Hillel A, Forno E.","Pediatr Pulmonol. 2022 Aug;57(8):1851-1859. doi: 10.1002/ppul.25264. Epub 2021 Mar 1.","Reiter J","Pediatr Pulmonol","2022","2021/03/01","PMC8408281","NIHMS1662351","10.1002/ppul.25264"
"32379677","Risks associated with animal-assisted intervention programs: A literature review","Dalton KR, Waite KB, Ruble K, Carroll KC, DeLone A, Frankenfield P, Serpell JA, Thorpe RJ Jr, Morris DO, Agnew J, Rubenstein RC, Davis MF.","Complement Ther Clin Pract. 2020 May;39:101145. doi: 10.1016/j.ctcp.2020.101145. Epub 2020 Mar 18.","Dalton KR","Complement Ther Clin Pract","2020","2020/05/08","PMC7673300","NIHMS1579154","10.1016/j.ctcp.2020.101145"
"38387207","Non-tuberculous mycobacterial pulmonary disease (NTM-PD): Epidemiology, diagnosis and multidisciplinary management","Kumar K, Ponnuswamy A, Capstick TG, Chen C, McCabe D, Hurst R, Morrison L, Moore F, Gallardo M, Keane J, Harwood S, Sinnett T, Bryant S, Breen R, Kon OM, Lipman M, Loebinger MR, Dhasmana DJ.","Clin Med (Lond). 2024 Jan;24(1):100017. doi: 10.1016/j.clinme.2024.100017. Epub 2024 Jan 17.","Kumar K","Clin Med (Lond)","2024","2024/02/22","PMC11024839","","10.1016/j.clinme.2024.100017"
"37278084","Use of fiber-containing enteral formula in pediatric clinical practice: an expert opinion review","Lionetti P, Wine E, Ran Ressler R, Minor GJ, Major G, Zemrani B, Gottrand F, Romano C.","Expert Rev Gastroenterol Hepatol. 2023 Jul-Dec;17(7):665-675. doi: 10.1080/17474124.2023.2217355. Epub 2023 Jun 5.","Lionetti P","Expert Rev Gastroenterol Hepatol","2023","2023/06/06","","","10.1080/17474124.2023.2217355"
"32967225","Targeting Aging Pathways in Chronic Obstructive Pulmonary Disease","Easter M, Bollenbecker S, Barnes JW, Krick S.","Int J Mol Sci. 2020 Sep 21;21(18):6924. doi: 10.3390/ijms21186924.","Easter M","Int J Mol Sci","2020","2020/09/24","PMC7555616","","10.3390/ijms21186924"
